total_laid_off,company_name,stage_group,industry_name,city,country,latitude,longitude,year,quarter
40.0,Leafly,Mature/Public,Retail,Seattle,USA,47.6038321,-122.330062,2023.0,1.0
91.0,Leafly,Mature/Public,Retail,Seattle,USA,47.6038321,-122.330062,2020.0,1.0
839.0,Zulily,Mature/Public,Retail,Seattle,USA,47.6038321,-122.330062,2023.0,4.0
39.0,Goop,Unknown,Retail,Los Angeles,USA,34.0536909,-118.242766,2024.0,3.0
138.0,Packable,Unknown,Retail,New York City,USA,40.7127281,-74.0060152,2022.0,3.0
8000.0,Amazon,Mature/Public,Retail,Seattle,USA,47.6038321,-122.330062,2023.0,1.0
150.0,Amazon,Mature/Public,Retail,Seattle,USA,47.6038321,-122.330062,2022.0,4.0
10000.0,Amazon,Mature/Public,Retail,Seattle,USA,47.6038321,-122.330062,2022.0,4.0
9000.0,Amazon,Mature/Public,Retail,Seattle,USA,47.6038321,-122.330062,2023.0,1.0
500.0,Groupon,Mature/Public,Retail,Chicago,USA,41.8755616,-87.6244212,2022.0,3.0
32.0,Boxed,Mature/Public,Retail,New York City,USA,40.7127281,-74.0060152,2023.0,1.0
3.0,Branch,Early Stage,Retail,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
20.0,Karma,Early Stage,Retail,Tel Aviv,Israel,32.0852997,34.7818064,2023.0,2.0
55.0,Pomelo Fashion,Unknown,Retail,Bangkok,Thailand,13.7524938,100.4935089,2022.0,3.0
100.0,Lazada Group,Mature/Public,Retail,Singapore,Singapore,1.2899175,103.8519072,2024.0,1.0
78.0,Casper,Mature/Public,Retail,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
100.0,Zilingo,Growth Stage,Retail,Singapore,Singapore,1.2899175,103.8519072,2020.0,3.0
44.0,Zilingo,Growth Stage,Retail,Singapore,Singapore,1.2899175,103.8519072,2020.0,2.0
100.0,Trax,Late Stage,Retail,Singapore,Singapore,1.2899175,103.8519072,2022.0,2.0
195.0,ShopBack,Late Stage,Retail,Singapore,Singapore,1.2899175,103.8519072,2024.0,1.0
40.0,The Grommet,Mature/Public,Retail,Boston,USA,42.3554334,-71.060511,2022.0,2.0
110.0,Carousell,Mature/Public,Retail,Singapore,Singapore,1.2899175,103.8519072,2022.0,4.0
40.0,Moglix,Late Stage,Retail,Singapore,Singapore,1.2899175,103.8519072,2023.0,1.0
80.0,Trax,Late Stage,Retail,Singapore,Singapore,1.2899175,103.8519072,2022.0,4.0
20.0,The Sill,Early Stage,Retail,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
76.0,Carousell,Unknown,Retail,Singapore,Singapore,1.2899175,103.8519072,2024.0,4.0
25.0,Cart.com,Unknown,Retail,Austin,USA,30.2711286,-97.7436995,2023.0,1.0
30.0,Worksmith,Unknown,Retail,Austin,USA,30.2711286,-97.7436995,2020.0,4.0
24.0,Hodinkee,Early Stage,Retail,New York City,USA,40.7127281,-74.0060152,2023.0,3.0
30.0,Nate,Early Stage,Retail,New York City,USA,40.7127281,-74.0060152,2022.0,2.0
37.0,Rent the Runway,Mature/Public,Retail,New York City,USA,40.7127281,-74.0060152,2024.0,1.0
70.0,1stdibs,Growth Stage,Retail,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
40.0,Riskified,Mature/Public,Retail,New York City,USA,40.7127281,-74.0060152,2024.0,1.0
19.0,Glossier,Late Stage,Retail,New York City,USA,40.7127281,-74.0060152,2022.0,3.0
150.0,Glossier,Growth Stage,Retail,New York City,USA,40.7127281,-74.0060152,2020.0,3.0
70.0,Involves,Unknown,Retail,Florianopolis,Brazil,-27.5973002,-48.5496098,2022.0,3.0
200.0,Emma Sleep,Mature/Public,Retail,Frankfurt am Main,Germany,50.1106444,8.6820917,2024.0,2.0
200.0,Emma Sleep,Mature/Public,Retail,Frankfurt am Main,Germany,50.1106444,8.6820917,2024.0,2.0
120.0,StockX,Late Stage,Retail,Detroit,USA,42.3315509,-83.0466403,2022.0,2.0
30.0,Trigo,Growth Stage,Retail,Tel Aviv,Israel,32.0852997,34.7818064,2024.0,1.0
100.0,StockX,Growth Stage,Retail,Detroit,USA,42.3315509,-83.0466403,2020.0,2.0
100.0,Saks.com,Unknown,Retail,New York City,USA,40.7127281,-74.0060152,2023.0,1.0
1650.0,Wayfair,Mature/Public,Retail,Boston,USA,42.3554334,-71.060511,2024.0,1.0
20.0,Shipsi,Early Stage,Retail,Los Angeles,USA,34.0536909,-118.242766,2020.0,2.0
23.0,GoSpotCheck,Growth Stage,Retail,Denver,USA,39.7392364,-104.984862,2020.0,1.0
191.0,CityMall,Growth Stage,Retail,Gurugram,India,28.4646148,77.0299194,2022.0,2.0
25.0,UpScalio,Growth Stage,Retail,Gurugram,India,28.4646148,77.0299194,2023.0,1.0
870.0,Wayfair,Mature/Public,Retail,Boston,USA,42.3554334,-71.060511,2022.0,3.0
1750.0,Wayfair,Mature/Public,Retail,Boston,USA,42.3554334,-71.060511,2023.0,1.0
250.0,Swappie,Growth Stage,Retail,Helsinki,Finland,60.1674881,24.9427473,2022.0,2.0
60.0,Finder,Unknown,Retail,Sydney,Australia,-33.8698439,151.2082848,2024.0,1.0
134.0,Ula,Growth Stage,Retail,Jakarta,Indonesia,-6.175247,106.8270488,2022.0,4.0
200.0,JD.ID,Mature/Public,Retail,Jakarta,Indonesia,-6.175247,106.8270488,2022.0,4.0
160.0,SIRCLO,Growth Stage,Retail,Jakarta,Indonesia,-6.175247,106.8270488,2022.0,4.0
150.0,The Good Glamour,Unknown,Retail,New Delhi,India,28.6138954,77.2090057,2024.0,2.0
87.0,Ibotta,Growth Stage,Retail,Denver,USA,39.7392364,-104.984862,2020.0,2.0
65.0,Chrono24,Growth Stage,Retail,Karlsruhe,Germany,49.0068705,8.4034195,2023.0,1.0
110.0,Chrono24,Growth Stage,Retail,Karlsruhe,Germany,49.0068705,8.4034195,2025.0,1.0
70.0,Ibotta,Mature/Public,Retail,Denver,USA,39.7392364,-104.984862,2025.0,1.0
50.0,iPrice Group,Unknown,Retail,Kuala Lumpur,Malaysia,3.1516964,101.6942371,2022.0,2.0
900.0,Jumia,Mature/Public,Retail,Lagos,Nigeria,6.4550575,3.3941795,2022.0,4.0
350.0,Copia,Growth Stage,Retail,Nairobi,Kenya,-1.2832533,36.8172449,2023.0,3.0
50.0,Sabi,Growth Stage,Retail,Lagos,Nigeria,6.4550575,3.3941795,2025.0,2.0
54.0,Marketforce,Early Stage,Retail,Nairobi,Kenya,-1.2832533,36.8172449,2022.0,3.0
120.0,Trax,Growth Stage,Retail,Tel Aviv,Israel,32.0852997,34.7818064,2020.0,2.0
200.0,Shop101,Growth Stage,Retail,Mumbai,India,19.0785451,72.878176,2020.0,2.0
60.0,MadeiraMadeira,Late Stage,Retail,Curitiba,Brazil,-25.4295963,-49.2712724,2022.0,3.0
79.0,Trendsales,Mature/Public,Retail,Copenhagen,Denmark,55.6867243,12.5700724,2024.0,2.0
30.0,Thread,Mature/Public,Retail,London,UK,51.4893335,-0.144055085,2022.0,4.0
55.0,Tails.com,Early Stage,Retail,London,UK,51.4893335,-0.144055085,2024.0,1.0
2000.0,Farfetch,Mature/Public,Retail,London,UK,51.4893335,-0.144055085,2024.0,1.0
400.0,Enjoy,Mature/Public,Retail,Mountain View,USA,37.3893889,-122.0832101,2022.0,2.0
24.0,Heroes,Unknown,Retail,London,UK,51.4893335,-0.144055085,2022.0,3.0
400.0,AliExpress Russia,Mature/Public,Retail,Moscow,Russia,55.7505412,37.6174782,2022.0,2.0
280.0,Lightspeed Commerce,Mature/Public,Retail,Montreal,Canada,45.5031824,-73.5698065,2024.0,2.0
300.0,Lightspeed Company,Mature/Public,Retail,Montreal,Canada,45.5031824,-73.5698065,2023.0,1.0
50.0,Lyst,Unknown,Retail,London,UK,51.4893335,-0.144055085,2022.0,4.0
30.0,Bonsai,Early Stage,Retail,Toronto,Canada,43.6534817,-79.3839347,2022.0,2.0
65.0,ThirdLove,Growth Stage,Retail,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
230.0,The RealReal,Mature/Public,Retail,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
235.0,The RealReal,Mature/Public,Retail,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
29.0,Bonsai,Early Stage,Retail,Toronto,Canada,43.6534817,-79.3839347,2022.0,2.0
45.0,Hubba,Growth Stage,Retail,Toronto,Canada,43.6534817,-79.3839347,2021.0,1.0
60.0,Dropp,Unknown,Retail,Berlin,Germany,52.5170365,13.3888599,2023.0,1.0
48.0,Shogun,Growth Stage,Retail,Walnut,USA,37.910076,-122.065186,2022.0,3.0
40.0,Grover,Unknown,Retail,Berlin,Germany,52.5170365,13.3888599,2022.0,4.0
45.0,Kissflow,Unknown,SaaS,Chennai,India,13.0836939,80.270186,2024.0,2.0
80.0,Gong,Late Stage,Sales,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
12.0,Tome,Growth Stage,Sales,San Francisco,USA,37.7792588,-122.4193286,2024.0,4.0
1000.0,Salesforce,Mature/Public,Sales,San Francisco,USA,37.7792588,-122.4193286,2025.0,1.0
85.0,Klue,Growth Stage,Sales,Vancouver,USA,49.2608724,-123.113952,2025.0,2.0
150.0,6sense,Late Stage,Sales,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
100.0,Salesloft,Mature/Public,Sales,Atlanta,USA,33.7489924,-84.3902644,2023.0,1.0
700.0,Salesforce,Mature/Public,Sales,San Francisco,USA,37.7792588,-122.4193286,2024.0,1.0
140.0,Bullhorn,Mature/Public,Sales,Boston,USA,42.3554334,-71.060511,2023.0,4.0
51.0,Mercos,Unknown,Sales,Joinville,Brazil,-26.3044898,-48.8486726,2020.0,2.0
143.0,Pipedrive,Mature/Public,Sales,Tallinn,Estonia,59.4372155,24.7453688,2022.0,4.0
8000.0,SaleSan Francisco Bay Areaorce,Mature/Public,Sales,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
1000.0,SaleSan Francisco Bay Areaorce,Mature/Public,Sales,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
15.0,Forma.ai,Growth Stage,Sales,Toronto,Canada,43.6534817,-79.3839347,2022.0,3.0
70.0,Outreach,Late Stage,Sales,Seattle,USA,47.6038321,-122.330062,2023.0,1.0
100.0,Highspot,Late Stage,Sales,Seattle,USA,47.6038321,-122.330062,2023.0,1.0
140.0,Highspot,Late Stage,Sales,Seattle,USA,47.6038321,-122.330062,2023.0,2.0
671.0,DocuSign,Mature/Public,Sales,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
221.0,ServiceTitan,Late Stage,Sales,Los Angeles,USA,34.0536909,-118.242766,2023.0,1.0
440.0,DocuSign,Mature/Public,Sales,San Francisco,USA,37.7792588,-122.4193286,2024.0,1.0
680.0,DocuSign,Mature/Public,Sales,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
120.0,Khoros,Mature/Public,Sales,Austin,USA,30.2711286,-97.7436995,2022.0,4.0
11.0,Loopio,Early Stage,Sales,Toronto,Canada,43.6534817,-79.3839347,2020.0,2.0
120.0,ZoomInfo,Mature/Public,Sales,Vancouver,Canada,49.2608724,-123.113952,2023.0,2.0
60.0,Outreach,Late Stage,Sales,Seattle,USA,47.6038321,-122.330062,2022.0,3.0
40.0,Impact.com,Mature/Public,Sales,Los Angeles,USA,34.0536909,-118.242766,2024.0,1.0
31.0,CaptivateIQ,Growth Stage,Sales,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
27.0,Demandbase,Late Stage,Sales,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
1000.0,SaleSan Francisco Bay Areaorce,Mature/Public,Sales,San Francisco,USA,37.7792588,-122.4193286,2020.0,3.0
15.0,Walnut,Growth Stage,Sales,Tel Aviv,Israel,32.0852997,34.7818064,2024.0,2.0
150.0,ZoomInfo,Mature/Public,Sales,Vancouver,USA,49.2608724,-123.113952,2025.0,2.0
37.0,Springbig,Mature/Public,Sales,Miami,USA,25.7741728,-80.19362,2022.0,4.0
70.0,Dealtale,Mature/Public,Sales,Tel Aviv,Israel,32.0852997,34.7818064,2023.0,3.0
57.0,Introhive,Growth Stage,Sales,Ferdericton,Canada,45.964993,-66.646332,2022.0,3.0
17.0,Crossbeam,Growth Stage,Sales,Philadelphia,USA,39.9527237,-75.1635262,2023.0,1.0
40.0,PartnerStack,Growth Stage,Sales,Toronto,Canada,43.6534817,-79.3839347,2023.0,1.0
300.0,Skybox Security,Mature/Public,Security,San Jose,USA,37.3361663,-121.890591,2025.0,1.0
30.0,Latch,Mature/Public,Security,New York City,USA,40.7127281,-74.0060152,2022.0,2.0
470.0,Rapid7,Mature/Public,Security,Boston,USA,42.3554334,-71.060511,2023.0,3.0
177.0,Zscaler,Mature/Public,Security,San Jose,USA,37.3361663,-121.890591,2023.0,1.0
30.0,Deepwatch,Growth Stage,Security,Tampa Bay,USA,27.6886419,-82.5723193,2023.0,3.0
30.0,CyCognito,Growth Stage,Security,Palo Alto,USA,37.4443293,-122.1598465,2022.0,4.0
100.0,ForeScout,Mature/Public,Security,Tel Aviv,Israel,32.0852997,34.7818064,2023.0,1.0
170.0,OwnBackup,Late Stage,Security,New York City,USA,40.7127281,-74.0060152,2022.0,4.0
20.0,InfoSum,Growth Stage,Security,London,UK,51.4893335,-0.144055085,2022.0,4.0
212.0,SecureWorks,Mature/Public,Security,Atlanta,USA,33.7489924,-84.3902644,2023.0,1.0
16.0,Finite State,Growth Stage,Security,Columbus,USA,39.9622601,-83.0007065,2022.0,2.0
27.0,At-Bay,Unknown,Security,San Francisco,USA,37.7792588,-122.4193286,2023.0,3.0
300.0,Okta,Mature/Public,Security,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
19.0,AU10TIX,Unknown,Security,Tel Aviv,Israel,32.0852997,34.7818064,2023.0,1.0
101.0,Veriff,Growth Stage,Security,Tallinn,Estonia,59.4372155,24.7453688,2023.0,3.0
950.0,OneTrust,Growth Stage,Security,Atlanta,USA,33.7489924,-84.3902644,2022.0,2.0
22.0,Pipl,Unknown,Security,Spokane,USA,47.6571934,-117.42351,2022.0,2.0
25.0,Armis,Mature/Public,Security,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
24.0,Aqua Security,Growth Stage,Security,Tel Aviv,Israel,32.0852997,34.7818064,2020.0,2.0
40.0,Drata,Growth Stage,Security,San Diego,USA,32.7174202,-117.162772,2024.0,3.0
300.0,Lacework,Growth Stage,Security,Mountain View,USA,37.3893889,-122.0832101,2022.0,2.0
290.0,Akamai,Mature/Public,Security,Boston,USA,42.3554334,-71.060511,2023.0,2.0
100.0,Jumpcloud,Late Stage,Security,Boulder,USA,40.0149856,-105.270545,2023.0,1.0
60.0,Expel,Late Stage,Security,Washington DC,USA,38.8950368,-77.0365427,2023.0,2.0
280.0,Proofpoint,Mature/Public,Security,Sunnyvale,USA,37.3688301,-122.036349,2024.0,1.0
130.0,Latch,Mature/Public,Security,New York City,USA,40.7127281,-74.0060152,2022.0,2.0
100.0,Cybereason,Late Stage,Security,Boston,USA,42.3554334,-71.060511,2022.0,2.0
20.0,Identiq,Early Stage,Security,Tel Aviv,Israel,32.0852997,34.7818064,2024.0,2.0
50.0,Aqua Security,Late Stage,Security,Boston,USA,42.3554334,-71.060511,2024.0,3.0
65.0,Aqua Security,Late Stage,Security,Boston,USA,42.3554334,-71.060511,2022.0,4.0
45.0,Otorio,Mature/Public,Security,Tel Aviv,Israel,32.0852997,34.7818064,2025.0,1.0
100.0,F5,Mature/Public,Security,Seattle,USA,47.6038321,-122.330062,2024.0,4.0
500.0,CrowdStrike,Mature/Public,Security,San Francisco,USA,37.7792588,-122.4193286,2025.0,2.0
90.0,IronNet,Mature/Public,Security,Washington DC,USA,38.8950368,-77.0365427,2022.0,2.0
55.0,Tufin,Mature/Public,Security,Boston,USA,42.3554334,-71.060511,2022.0,3.0
115.0,Latch,Mature/Public,Security,New York City,USA,40.7127281,-74.0060152,2022.0,3.0
70.0,Aura,Late Stage,Security,Boston,USA,42.3554334,-71.060511,2022.0,2.0
20.0,Perimeter 81,Growth Stage,Security,Tel Aviv,Israel,32.0852997,34.7818064,2022.0,4.0
50.0,Lastline,Growth Stage,Security,Redwood City,USA,37.4863239,-122.232523,2020.0,2.0
300.0,SecureWorks,Mature/Public,Security,Atlanta,USA,33.7489924,-84.3902644,2023.0,3.0
19.0,Stytch,Growth Stage,Security,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
100.0,NSO,Early Stage,Security,Tel Aviv,Israel,32.0852997,34.7818064,2022.0,3.0
125.0,Malwarebytes,Growth Stage,Security,Santa Clara,USA,37.354107,-121.955238,2022.0,3.0
450.0,Sophos,Mature/Public,Security,Oxford,UK,51.7520131,-1.2578499,2023.0,1.0
38.0,Immersive Labs,Growth Stage,Security,Bristol,UK,51.4538022,-2.5972985,2022.0,3.0
63.0,Veriff,Early Stage,Security,Tallinn,Estonia,59.4372155,24.7453688,2020.0,2.0
30.0,Ermetic,Growth Stage,Security,Palo Alto,USA,37.4443293,-122.1598465,2023.0,1.0
16.0,EverC,Unknown,Security,Tel Aviv,Israel,32.0852997,34.7818064,2024.0,3.0
100.0,Checkmarx,Growth Stage,Security,Tel Aviv,Israel,32.0852997,34.7818064,2022.0,4.0
24.0,Truiloo,Growth Stage,Security,Vancouver,Canada,49.2608724,-123.113952,2022.0,3.0
250.0,Akamai,Mature/Public,Security,Boston,USA,42.3554334,-71.060511,2024.0,4.0
200.0,Kape Technologies,Mature/Public,Security,London,UK,51.4893335,-0.144055085,2023.0,3.0
50.0,Dragos,Growth Stage,Security,Baltimore,USA,39.2908816,-76.610759,2023.0,2.0
50.0,Bishop Fox,Growth Stage,Security,Phoenix,USA,33.4484367,-112.074141,2023.0,2.0
100.0,Sonatype,Mature/Public,Security,Baltimore,USA,39.2908816,-76.610759,2023.0,2.0
66.0,Veriff,Growth Stage,Security,Tallinn,Estonia,59.4372155,24.7453688,2023.0,1.0
60.0,Orca Security,Growth Stage,Security,Tel Aviv,Israel,32.0852997,34.7818064,2024.0,1.0
400.0,Okta,Mature/Public,Security,San Francisco,USA,37.7792588,-122.4193286,2024.0,1.0
200.0,Cybereason,Late Stage,Security,Boston,USA,42.3554334,-71.060511,2022.0,4.0
100.0,Jumio,Mature/Public,Security,Sunnyvale,USA,37.3688301,-122.036349,2023.0,1.0
20.0,Deep Instinct,Unknown,Security,Tel Aviv,Israel,32.0852997,34.7818064,2025.0,2.0
13.0,Tor,Unknown,Security,Boston,USA,42.3554334,-71.060511,2020.0,2.0
180.0,Okta,Mature/Public,Security,San Francisco,USA,37.7792588,-122.4193286,2025.0,1.0
46.0,Deep Instict,Unknown,Security,New York City,USA,40.7127281,-74.0060152,2023.0,3.0
198.0,Snyk,Late Stage,Security,Boston,USA,42.3554334,-71.060511,2022.0,4.0
110.0,Varonis,Mature/Public,Security,New York City,USA,40.7127281,-74.0060152,2022.0,4.0
22.0,ActiveFence,Growth Stage,Security,New York City,USA,40.7127281,-74.0060152,2025.0,1.0
27.0,Transmit Security,Early Stage,Security,Boston,USA,42.3554334,-71.060511,2022.0,3.0
1400.0,Applied Materials,Unknown,Semiconductor Manufacturing,Santa Clara,USA,37.354107,-121.955238,2025.0,4.0
22.0,Intel,Mature/Public,Semiconductors,Santa Clara,USA,37.354107,-121.955238,2024.0,2.0
36.0,SE Ranking,Unknown,SEO Software,Wilmington,USA,39.7459468,-75.546589,2025.0,4.0
70.0,Bolt.Earth,Unknown,Software Development,Bengaluru,India,12.98815675,77.62260004,2024.0,2.0
116.0,Sprinklr,Mature/Public,Software Development,New York City,USA,40.7127281,-74.0060152,2024.0,2.0
30.0,Replit,Unknown,Software Development,San Francisco,USA,37.7792588,-122.4193286,2024.0,2.0
24.0,Lusha,Unknown,Software Development,Boston,USA,42.3554334,-71.060511,2025.0,4.0
44.0,Data.ai,Unknown,Software Development,San Francisco,USA,37.7792588,-122.4193286,2024.0,2.0
31.0,Snorkel AI,Unknown,Software Development,Redwood City,USA,37.4863239,-122.232523,2025.0,3.0
4500.0,Amdocs,Unknown,Software Development,Ra'anana,Israel,32.1860244,34.8678359,2025.0,3.0
100.0,Sprinklr,Mature/Public,Software Development,New York City,USA,40.7127281,-74.0060152,2023.0,1.0
2000.0,Synopsys,Unknown,Software Development,Sunnyvale,USA,37.3688301,-122.036349,2025.0,4.0
200.0,Scale AI,Unknown,Software Development,San Francisco,USA,37.7792588,-122.4193286,2025.0,3.0
10000.0,Microsoft,Mature/Public,Software Development,Seattle,USA,47.6038321,-122.330062,2023.0,1.0
39.0,Intercom,Growth Stage,Support,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
500.0,Sprinklr,Mature/Public,Support,New York City,USA,40.7127281,-74.0060152,2025.0,1.0
350.0,Zendesk,Mature/Public,Support,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
16.0,Help.com,Early Stage,Support,Austin,USA,30.2711286,-97.7436995,2020.0,1.0
320.0,Zendesk,Mature/Public,Support,San Francisco,USA,37.7792588,-122.4193286,2023.0,2.0
80.0,Unbabel,Growth Stage,Support,Lisbon,Portugal,38.7077507,-9.1365919,2020.0,2.0
142.0,Exotel,Growth Stage,Support,Bengaluru,India,12.98815675,77.62260004,2023.0,1.0
40.0,Clinc,Growth Stage,Support,Ann Arbor,USA,42.2813722,-83.7484616,2020.0,2.0
123.0,Five9,Mature/Public,Support,San Ramon,USA,37.77466357,-121.9734961,2025.0,2.0
190.0,Five9,Mature/Public,Support,San Ramon,USA,37.77466357,-121.9734961,2024.0,3.0
90.0,Freshworks,Mature/Public,Support,San Mateo,USA,37.496904,-122.3330573,2022.0,4.0
660.0,Freshworks,Mature/Public,Support,San Mateo,USA,37.496904,-122.3330573,2024.0,4.0
114.0,Freshworks,Mature/Public,Support,San Mateo,USA,37.496904,-122.3330573,2023.0,1.0
76.0,Uniphore,Late Stage,Support,Palo Alto,USA,37.4443293,-122.1598465,2023.0,1.0
24.0,Cogito,Growth Stage,Support,Boston,USA,42.3554334,-71.060511,2020.0,2.0
193.0,LivePerson,Mature/Public,Support,New York City,USA,40.7127281,-74.0060152,2022.0,3.0
30.0,Personetics,Mature/Public,Support,New York City,USA,40.7127281,-74.0060152,2023.0,1.0
49.0,Intercom,Growth Stage,Support,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
124.0,Intercom,Growth Stage,Support,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
33.0,Movidesk,Early Stage,Support,Blumenau,Brazil,-26.9195567,-49.0658025,2020.0,2.0
78.0,Ada,Growth Stage,Support,Toronto,Canada,43.6534817,-79.3839347,2022.0,3.0
200.0,8x8,Mature/Public,Support,Campbell,USA,37.287167,-121.949959,2022.0,4.0
120.0,Soluto,Mature/Public,Support,Tel Aviv,Israel,32.0852997,34.7818064,2022.0,3.0
155.0,8x8,Mature/Public,Support,Campbell,USA,37.287167,-121.949959,2023.0,1.0
36.0,Ada Support,Growth Stage,Support,Toronto,Canada,43.6534817,-79.3839347,2020.0,2.0
66.0,Unbabel,Growth Stage,Support,Lisbon,Portugal,38.7077507,-9.1365919,2025.0,1.0
30.0,Phase,Unknown,The Animation Tool for UI/UX Designers.,Berlin,Germany,52.5170365,13.3888599,2025.0,3.0
900.0,Cruise,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2023.0,4.0
200.0,Arrival,Mature/Public,Transportation,London,UK,51.4893335,-0.144055085,2023.0,4.0
480.0,Arrival,Mature/Public,Transportation,London,UK,51.4893335,-0.144055085,2022.0,3.0
20.0,Moovit,Mature/Public,Transportation,Tel Aviv,Israel,32.0852997,34.7818064,2024.0,2.0
800.0,Arrival,Mature/Public,Transportation,London,UK,51.4893335,-0.144055085,2023.0,1.0
80.0,Lime,Growth Stage,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
23.0,BusBud,Growth Stage,Transportation,Montreal,Canada,45.5031824,-73.5698065,2020.0,2.0
219.0,TrueCar,Mature/Public,Transportation,Los Angeles,USA,34.0536909,-118.242766,2020.0,2.0
102.0,TrueCar,Mature/Public,Transportation,Los Angeles,USA,34.0536909,-118.242766,2023.0,2.0
80.0,Tier Mobility,Growth Stage,Transportation,Berlin,Germany,52.5170365,13.3888599,2023.0,1.0
80.0,Otonomo,Mature/Public,Transportation,Tel Aviv,Israel,32.0852997,34.7818064,2022.0,4.0
30.0,Lyft,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2024.0,3.0
58.0,Canoo,Mature/Public,Transportation,Los Angeles,USA,34.0536909,-118.242766,2022.0,3.0
206.0,Britishvolt,Unknown,Transportation,London,UK,51.4893335,-0.144055085,2023.0,1.0
48.0,First Mode,Mature/Public,Transportation,Seattle,USA,47.6038321,-122.330062,2024.0,1.0
60.0,Lyft,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
1072.0,Lyft,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2023.0,2.0
700.0,Lyft,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
982.0,Lyft,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
70.0,Carwow,Unknown,Transportation,London,UK,51.4893335,-0.144055085,2022.0,4.0
500.0,Jump,Mature/Public,Transportation,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
57.0,Divergent 3D,Growth Stage,Transportation,Los Angeles,USA,34.0536909,-118.242766,2020.0,2.0
750.0,Cazoo,Mature/Public,Transportation,London,UK,51.4893335,-0.144055085,2022.0,2.0
31.0,REE Automotive,Mature/Public,Transportation,Tel Aviv,Israel,32.0852997,34.7818064,2023.0,1.0
63.0,Rad Power Bikes,Growth Stage,Transportation,Seattle,USA,47.6038321,-122.330062,2022.0,3.0
100.0,Rad Power Bikes,Growth Stage,Transportation,Seattle,USA,47.6038321,-122.330062,2022.0,2.0
16.0,Baton,Early Stage,Transportation,San Francisco,USA,37.7792588,-122.4193286,2022.0,2.0
100.0,Ghost Autonomy,Late Stage,Transportation,Mountain View,USA,37.3893889,-122.0832101,2024.0,2.0
21.0,Ninja Van,Late Stage,Transportation,Singapore,Singapore,1.2899175,103.8519072,2024.0,2.0
209.0,Waymo,Mature/Public,Transportation,Mountain View,USA,37.3893889,-122.0832101,2023.0,1.0
15.0,Kodiak Robotics,Early Stage,Transportation,Mountain View,USA,37.3893889,-122.0832101,2020.0,2.0
300.0,Nuro,Growth Stage,Transportation,Mountain View,USA,37.3893889,-122.0832101,2022.0,4.0
1000.0,Grab,Mature/Public,Transportation,Singapore,Singapore,1.2899175,103.8519072,2023.0,2.0
360.0,Grab,Late Stage,Transportation,Singapore,Singapore,1.2899175,103.8519072,2020.0,2.0
340.0,Nuro,Growth Stage,Transportation,Mountain View,USA,37.3893889,-122.0832101,2023.0,2.0
46.0,AEye,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
10.0,Ike,Early Stage,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
35.0,Voi,Growth Stage,Transportation,Stockholm,Sweden,59.3251172,18.0710935,2022.0,2.0
130.0,Voi,Growth Stage,Transportation,Stockholm,Sweden,59.3251172,18.0710935,2022.0,4.0
120.0,Voi,Growth Stage,Transportation,Stockholm,Sweden,59.3251172,18.0710935,2024.0,1.0
138.0,Bird,Mature/Public,Transportation,Los Angeles,USA,34.0536909,-118.242766,2022.0,2.0
400.0,SWVL,Mature/Public,Transportation,Dubai,United Arabian Emirates,25.276987,55.296249,2022.0,2.0
536.0,Careem,Mature/Public,Transportation,Dubai,United Arabian Emirates,25.276987,55.296249,2020.0,2.0
